message_text,class_label
Cylinder delivery scheduled for 12 Aug 2024. Please keep Rs.20294 ready for driver.,benign
"Transaction alert: Rs. 1535 debited. If not you, call bank helpline.",benign
Service update: Pipeline work in your area today. Water supply may be affected.,benign
MGL Alert: Your CNG/PNG account has Rs.16813 dues. Pay now at http://waterbill-Y4qho.top/now before service is suspended.,impersonation
Final notice: Water supply to your address will be stopped for non-payment of Rs.14313. Pay immediately: https://jaldiscom-qa0XDa.net/pay,fake_payment_portal
Your credit card bill of Rs.5211 is due on 20 Mar 2024. Pay at https://onlinesbi.sbi/sbipay/bzNKmf6c to avoid interest.,benign
IGL Gas Bill Alert: Account 3865943490 shows Rs.1765 unpaid. Pay at http://gasbill-ImbfZ.club/urgent to continue gas supply.,impersonation
Last reminder: Electricity dues Rs.2142 pending. Connection termination in progress. Stop it by paying: https://icicisecure-aYlEhC0.com/login,kyc_scam
Final notice from PowerCare: Pending bill Rs. 566. Pay immediately at https://bit.ly/ZZOEL to avoid disconnection.,phishing_link
UPI refund pending. Claim now at https://sbi.co.in@rb.gy/q7KMzN,impersonation
Final warning! Electricity bill Rs.16988 unpaid. Connection will be suspended within 2 hours. Pay here: https://sbibank-ZW92uzz4.in/kyc/update,kyc_scam
Transaction alert: Rs. 14038 credited. Ref: R231945.,benign
Failed transaction alert. Confirm details at http://47.17.239.95/securebank-login.com/billpay/hHxoV?ref=3VHQpbKk,impersonation
Your water bill for October is Rs.13574. Due date: 2 Feb 2024. Pay online at https://axisbank.com/online/6CA4Est2,benign
Final notice from Gas Authority: Rs.10062 overdue. Gas supply suspension scheduled. Prevent it: https://tiny.cc/pHRdvjC,kyc_scam
Gas meter reading for October: 86 units. Bill Rs.20753. Due by 26 Apr 2024.,benign
Your LPG cylinder has been booked. Delivery expected on 13 Sep 2024. Order ID: 93870025.,benign
Your electricity account shows Rs.2621 pending. Our team will disconnect supply at 5 PM. Avoid this by paying: http://ebill-SsiQGc.site/dues,fake_payment_portal
Water bill pending Rs. 3696. Pay today using https://tiny.one/PDkW9fXjk to avoid penalty.,impersonation
"PNG bill generated for consumer 8424477578: 168 SCM, Rs.19995. Pay by 11 Sep 2024.",benign
Jal Board Alert: Rs.19758 water bill overdue for 5997794475. Pay at http://bankverify-av0EdhD.info/kyc to retain uninterrupted water supply.,kyc_scam
Your gas bill of Rs. 1372 is generated. Pay via authorized portal official portal,benign
"PNG bill generated for consumer 3166625098: 339 SCM, Rs.24140. Pay by 15 May 2024.",benign
Final notice: Water supply to your address will be stopped for non-payment of Rs.8015. Pay immediately: https://bsesdelhi-bill.InTqTs.com/pay,phishing_link
Electricity bill reminder: Rs. 2781 due. Pay via official DISCOM app or website official portal,benign
Gas bill for October generated: Rs.965 for account 8877109395. Due date: 10 Jan 2024. Pay at https://tatapower-ddl.com/payment/b1bnnabI,benign
Bank notice: Please ignore suspicious calls/SMS asking for OTP.,benign
KYC updated successfully for account 7712147498. No further action required.,benign
"PNG supply disruption warning: Account 5434740003, dues Rs.7421. Resolve payment at https://cutt.ly/MGqPZi immediately.",impersonation
Payment of Rs.1935 received for gas account 4504282301. Booking confirmed for next cycle.,benign
Payment received for electricity bill Rs. 12541. Receipt: R642430.,benign
Your bank account is temporarily blocked. Verify immediately: https://rb.gy/L88yUuABq,kyc_scam
HP Gas Alert: Pending dues Rs.559 on your account. Update KYC and pay at https://sbibank-XjGWoE.in/kyc/update immediately.,impersonation
Your bank account is temporarily blocked. Verify immediately: https://rb.gy/cf210i,kyc_scam
Urgent: Gas bill Rs. 2334 overdue. Pay now: hxxp://gasbill.support/pay/zyCrG,impersonation
Bank notice: Please ignore suspicious calls/SMS asking for OTP.,benign
"CESC Final Notice: Consumer 1893528471, pending payment Rs.11691. Pay via https://mahadiscom-TTb27Q.in/bill/pay before 8 PM or face disconnection.",kyc_scam
Meter reading for account 2836456497: 176 units consumed. Bill Rs.6702. Due 22 Dec 2024.,benign
Gas service suspended due to KYC issue. Update now at https :// tiny . one/CCgIU4J,account_block_scam
EMI of Rs.11429 auto-debited from account 8627683003 on 24 Dec 2024. Loan account updated.,benign
Final notice: Water supply to your address will be stopped for non-payment of Rs.17052. Pay immediately: hxxp://waterservices(.)in/overdue/T2SOnUG,fake_payment_portal
Final notice from State DISCOM: Pending bill Rs. 3583. Pay immediately at https://tiny.one/NR9ON2i to avoid disconnection.,fake_payment_portal
Reminder: Water dues Rs. 11115. Pay via official app http://waterpay.example.in/bill/4xznL,benign
Urgent: Suspicious transaction of Rs.12619 detected on your account. Verify instantly: hxxp://utility-pay(.)in/verify/QGfXCjX or account freezes.,impersonation
NOTICE: Electricity Board has flagged account 8594112451 for non-payment of Rs.6965. Pay via: https://cutt.ly/gId6Y before midnight.,phishing_link
Reminder: Water dues Rs. 13316. Pay via official app official portal,benign
TSSPDCL Alert: Unpaid bill Rs.3871 for consumer 6558876839. Pay through https://icicisecure-g391F.com/login to prevent disconnection tonight.,phishing_link
New water meter installation scheduled at your property on 8 Apr 2024. Be available 9 AM-1 PM.,benign
URGENT: Electricity connection will be DISCONNECTED today. Pay Rs. 6150 now: https :// is . gd/u8Yr87,kyc_scam
Electricity bill reminder: Rs. 10148 due. Pay via official DISCOM app or website http://billpay.example.in/receipt/2yIEy,benign
HMWS&SB Alert: Account 5829072621 has Rs.5476 pending. Pay via http://waterbill-JC8MR.top/now or face water supply suspension.,fake_payment_portal
Gas service suspended due to KYC issue. Update now at https://t.co/qaXtAwUv,account_block_scam
"Dear customer, your account statement is ready. Access via official app http://securebank.example.in/pay/dO6Cj.",benign
Scheduled water supply interruption on 22 Feb 2024 for maintenance. Duration: 6:00 AM to 10:00 PM.,benign
Payment received for LPG booking. Amount Rs. 12285. Ref: R339192.,benign
HP Gas Alert: Pending dues Rs.10682 on your account. Update KYC and pay at https://mahadiscom-Qq31MAzu.in/bill/pay immediately.,fake_payment_portal
Cylinder delivery scheduled for 17 Jul 2024. Please keep Rs.6283 ready for driver.,benign
WARNING: Gas Supply Alert: Rs.6814 overdue on your LPG/PNG account 0539396491. Pay immediately: hxxp://waterservices(.)in/overdue/zCDsGRE,fake_payment_portal
Your monthly electricity consumption: 486 units. Bill amount Rs.14251. Pay by 4 Jan 2024.,benign
Payment received for electricity bill Rs. 12500. Receipt: R740911.,benign
Final warning from Water Board: Rs.22666 pending for 4062003119. Verify & pay at hxxp://utility-pay(.)in/verify/GujqO before 6 PM today.,fake_payment_portal
Your UPI ID is being deactivated. Update bank KYC at https://is.gd/LMK8uNW to continue using UPI services.,phishing_link
Water bill generated for account 0852422455: Rs.22694. Please pay by 22 Aug 2024.,benign
GAIL notice: Rs.19339 pending for gas consumer 8953955956. Settle at https://bsesdelhi-bill.Z5HgklwiC.com/pay within 24 hours to retain connection.,fake_payment_portal
Your gas bill of Rs. 4393 is generated. Pay via authorized portal http://lpgpay.example.in/receipt/N72lt,benign
Water bill for this month is Rs. 6637. Pay using official portal https://jalboard.example.in/bill/kDRum?uid=lYjovu,benign
"Dear Consumer, your MSEDCL bill of Rs.2714 is overdue. To avoid power cut, pay immediately: https://tinyurl.com/bank-verify-kyc - Ref#19747927",kyc_scam
ICICI Bank notice: Rs.12754 debit attempt flagged. Verify at https://icicisecure-QvMtgEK1Z.com/login to authorize or block the transaction.,impersonation
URGENT: Electricity connection will be DISCONNECTED today. Pay Rs. 5801 now: https://[powerbill-help.com]/bill/tqAMw?txn=QnBPL6fWdS,fake_payment_portal
Water bill generated for account 7057676108: Rs.22926. Please pay by 7 Apr 2024.,benign
IGL: PNG connection transfer request received. Processing time 7 working days. Ref: 25262129.,benign
Account 8563323403 flagged: Rs.9324 electricity bill overdue 30+ days. Immediate payment required at hxxp://gas-supply(.)co/bill/0FDjhftop.,fake_payment_portal
Gas subsidy of Rs.327 credited to your account for June. Check details at https://netbanking.hdfcbank.com/pay/d9gVmVt9,benign
Scheduled power maintenance on 16 Mar 2024 from 9:00 AM to 6:00 PM. Inconvenience regretted.,benign
Gas meter reading for August: 72 units. Bill Rs.10095. Due by 24 Mar 2024.,benign
BWSSB Notice: Pending water bill Rs.3350 for consumer 2126462294. Pay online: https://mahadiscom-oXA0t8Bz.in/bill/pay to avoid disconnection tomorrow.,kyc_scam
Water bill generated for account 6539430749: Rs.22498. Please pay by 20 Jan 2024.,benign
Power outage in your area due to maintenance work on 7 May 2024. Expected restoration by 6:00 PM.,benign
Final notice: Water supply to your address will be stopped for non-payment of Rs.14386. Pay immediately: http://waterbill-Z4pOmlP.top/now,phishing_link
Your account 9456920477 has been credited with Rs.11555. Available balance: Rs.22564. 17 Feb 2024,benign
Final warning! Electricity bill Rs.6138 unpaid. Connection will be suspended within 2 hours. Pay here: https://hpcl-K8OR1EIaE.co.in/pay,fake_payment_portal
IGL Gas Bill Alert: Account 4627492686 shows Rs.3327 unpaid. Pay at https://cutt.ly/BillDue99 to continue gas supply.,impersonation
Meter reading for account 9288321547: 363 units consumed. Bill Rs.3973. Due 3 Oct 2024.,benign
Gas Agency notice: Refill booking suspended for account 4969051544. Clear dues Rs.23213 at hxxp://electricity-board(.)in/pay/0YoWpAM4M now.,kyc_scam
Scheduled power maintenance on 3 Feb 2024 from 10:00 AM to 4:00 PM. Inconvenience regretted.,benign
Your electricity bill for this cycle is Rs. 9032. Use official portal https://billpay.example.in/account/84ONR?amt=7922.,benign
Your account statement for October is ready. View at https://axisbank.com/online/Cl1nXbin,benign
Final reminder: Clear water dues Rs. 1284. Payment link: https://rb.gy/WuqaVpu,fake_payment_portal
URGENT: Your piped gas connection will be terminated for non-payment of Rs.19508. Settle now: https://hpcl-oO2mLfoV.co.in/pay,impersonation
HMWS&SB Alert: Account 6287470739 has Rs.7192 pending. Pay via hxxp://powerco(.)net/urgent/FO5A7 or face water supply suspension.,impersonation
EMI of Rs.7813 auto-debited from account 5216519456 on 5 Sep 2024. Loan account updated.,benign
Subsidy of Rs.493 applied to your electricity account 6029840763. Net payable: Rs.19601.,benign
Your electricity bill for the month of June is Rs.20777. Due date: 23 Feb 2024. Pay at https://onlinesbi.sbi/sbipay/2igFyoSo,benign
Payment received: Rs.11630 for water account 4770932711. Receipt No: 79122789. Thank you.,benign
Your bank account will be deactivated in 24 hrs due to incomplete KYC. Update at hxxps://ebill-india(.)com/pay/LIIPzW now.,phishing_link
URGENT: Your water connection is due for disconnection. Outstanding dues Rs.13628. Settle here: https://tinyurl.com/bank-verify-kyc,phishing_link
"Dear Consumer, your MSEDCL bill of Rs.22762 is overdue. To avoid power cut, pay immediately: https://jaldiscom-YjgIy3.net/pay - Ref#56731230",impersonation
Gas Agency notice: Refill booking suspended for account 0699127215. Clear dues Rs.17279 at hxxps://ebill-india(.)com/pay/e7WM5Ig now.,kyc_scam
MCGM Water: Your account shows Rs.3217 overdue charges. Connection cut in 3 hours unless paid at: hxxps://gasbill-now(.)com/pay/jawwejGR,phishing_link
Safety advisory: Check hose & regulator periodically. For support contact helpline.,benign
Meter reading for account 1095513099: 271 units consumed. Bill Rs.5927. Due 13 Dec 2024.,benign
Water supply will stop due to unpaid bill. Pay Rs. 5017 now: https :// rb . gy/hajZo,phishing_link
Payment received for electricity bill Rs. 11734. Receipt: R837198.,benign
Payment received for electricity bill Rs. 11414. Receipt: R794486.,benign
Jal Board Alert: Rs.3383 water bill overdue for 5711917386. Pay at hxxps://gasbill-now(.)com/pay/mpz2KZpB to retain uninterrupted water supply.,fake_payment_portal
Gas bill for March generated: Rs.23751 for account 4135160670. Due date: 4 Apr 2024. Pay at https://mahadiscom.in/consumer/pay/iexBAHcB?ref=21086698,benign
KYC updated successfully for account 8265133239. No further action required.,benign
Subsidy of Rs.329 applied to your electricity account 7249377741. Net payable: Rs.3921.,benign
Reminder: Water dues Rs. 7662. Pay via official app https://waterpay.example.in/receipt/lDg4O,benign
"Hi, this is City Power. Your account has Rs.8506 dues. Complete payment at hxxps://ebill-india(.)com/pay/aCYrU or service cuts tonight.",fake_payment_portal
Your power supply is at risk! Bill of Rs.19099 unpaid. Prevent disconnection - pay at hxxp://waterservices(.)in/overdue/YdfzZMwGr in next 60 minutes.,fake_payment_portal
Gas bill for December generated: Rs.785 for account 1504866439. Due date: 11 May 2024. Pay at https://bescom.org/consumer/RSJYmUra/pay,benign
Civic Authority notice: Overdue water charges Rs.20842 for 0668464912. Pay immediately at https://icicisecure-COCRdot.com/login to avoid disruption.,impersonation
"Transaction alert: Rs. 14243 debited. If not you, call bank helpline.",benign
Payment received: Water charges Rs. 8890. Receipt: R977733.,benign
Final notice from Gas Authority: Rs.19370 overdue. Gas supply suspension scheduled. Prevent it: http://electricity-7vlAzUwy.xyz/pay,kyc_scam
URGENT: Power disconnection imminent for 2169383117. Rs.14827 unpaid. Click hxxps://myutility(.)co/bill/fEoq2QWE to settle and avoid interruption.,kyc_scam
Reminder: Electricity bill Rs.16864 for account 0216100408 due on 4 Nov 2024. Pay at https://netbanking.hdfcbank.com/pay/3thFHt6p,benign
Gas meter reading for November: 281 units. Bill Rs.19955. Due by 15 Dec 2024.,benign
Cheque 05671153 for Rs.7101 cleared on 6 Feb 2024. Account updated.,benign
KYC updated successfully for account 2293384491. No further action required.,benign
Scheduled maintenance tomorrow 10:00-14:00. Expect brief outage.,benign
Power supply suspension due to non-payment. Clear Rs. 4120 at https://t.co/BwwgFWF3P,fake_payment_portal
Electricity bill overdue. Last date today. Pay Rs. 2970 via hxxps://discom-pay(.)in/track/ZY5yL?amt=3764&txn=zxgnrdDqok&ref=OmKQYxIs,fake_payment_portal
URGENT: Electricity connection will be DISCONNECTED today. Pay Rs. 8976 now: https://[t.co]/LuytB,kyc_scam
"PNG bill generated for consumer 0869934650: 422 SCM, Rs.1238. Pay by 24 Dec 2024.",benign
Scheduled water supply interruption on 19 May 2024 for maintenance. Duration: 12:00 PM to 4:00 PM.,benign
KYC expired. Update within 2 hours to avoid account freeze: https :// tinyurl . com/AVgbE,phishing_link
ALERT: BESCOM notice - Consumer ID 6601036330 has outstanding dues Rs.6804. Settle now to continue service: https://hpcl-8zqLJ.co.in/pay,phishing_link
"Dear Resident, your water bill Rs.14626 is long overdue. Municipality may suspend connection. Pay at: https://tinyurl.com/VDbqjnu",impersonation
KYC expired. Update within 2 hours to avoid account freeze: https://181.191.24.43/is.gd/qIxEYdNn,kyc_scam
Your loan application 61792055 is approved. Disbursement of Rs.535 by 21 Oct 2024.,benign
WARNING: Water Board Notice: Unpaid bill Rs.15047 on account 7553621743. Supply will be cut today. Pay now: hxxps://ebill-india(.)com/pay/QBhoOw6cj,fake_payment_portal
"PNG bill generated for consumer 6780160048: 163 SCM, Rs.874. Pay by 15 Jan 2024.",benign
Service update: Pipeline work in your area today. Water supply may be affected.,benign
Water supply disconnection order issued for account 7193090912 due to Rs.11272 unpaid. Reverse this at: https://axisbank-SpI7VWpIA.in/confirm,kyc_scam
Scheduled water supply interruption on 6 Nov 2024 for maintenance. Duration: 6:00 AM to 2:00 PM.,benign
LPG subsidy blocked due to KYC issues. Update & pay Rs.18577 at https://t.co/VoVnRXxyu to restore benefits. Ref: 79161442,impersonation
GAIL notice: Rs.7654 pending for gas consumer 6080990416. Settle at hxxp://gas-supply(.)co/bill/hZERWT0VY within 24 hours to retain connection.,kyc_scam
Reminder: Water bill Rs.20485 due on 28 Mar 2024. Avoid late fees - pay at https://cesc.co.in/pay/O1HHhJlD,benign
Scheduled water supply interruption on 3 May 2024 for maintenance. Duration: 6:00 AM to 10:00 PM.,benign
Your water account 8370780530 has no pending dues. Thank you for timely payment.,benign
"Transaction alert: Rs. 5133 debited. If not you, call bank helpline.",benign
Gas bill for July generated: Rs.16847 for account 4502118568. Due date: 12 Jul 2024. Pay at https://indane.co.in/paybill/cCkJYybQ,benign
Civic Authority notice: Overdue water charges Rs.10406 for 2277879036. Pay immediately at hxxp://gas-supply(.)co/bill/A8uSEK to avoid disruption.,fake_payment_portal
Payment received: Water charges Rs. 2925. Receipt: R208584.,benign
"PNG supply disruption warning: Account 6543747442, dues Rs.4442. Resolve payment at http://utility-nQdTDYP9.online/pay immediately.",phishing_link
"Bill generated: Consumer 5981661715, Amount Rs.6331, Due 28 Apr 2024. Pay online: https://cesc.co.in/pay/liIaoFLs",benign
ALERT: Water supply to your property will be disconnected for non-payment of Rs.5835. Act now: http://electricity-ZsraNC4.xyz/pay,phishing_link
MCGM Water: Your account shows Rs.13695 overdue charges. Connection cut in 3 hours unless paid at: hxxp://powerco(.)net/urgent/qb9O4,phishing_link
Final notice from PowerCare: Pending bill Rs. 8924. Pay immediately at http://175.80.180.67/discom-pay.in/update/s9Lbr?uid=j2QTCH&txn=9G7qIFWOpd to avoid disconnection.,phishing_link
KDWSP Notice: Your water account 7894842802 has dues Rs.7164. Settlement required at https://sbibank-2O9tjSu.in/kyc/update to maintain supply.,fake_payment_portal
Reminder: Water dues Rs. 3422. Pay via official app official portal,benign
Gas bill for June generated: Rs.13461 for account 9257229190. Due date: 22 Jul 2024. Pay at https://pgvcl.com/ebill/ANqGOXYc,benign
Gas subsidy pending. Confirm KYC instantly: https://tiny.one/tGRsRx,impersonation
KDWSP Notice: Your water account 8741422518 has dues Rs.20381. Settlement required at https://cutt.ly/CP5fvV to maintain supply.,fake_payment_portal
EMI of Rs.1714 auto-debited from account 9958566763 on 10 Nov 2024. Loan account updated.,benign
Your account statement for October is ready. View at https://jaldiscom.com/payment/e3ar4SVt,benign
Your gas bill of Rs. 2876 is generated. Pay via authorized portal http://lpgpay.example.in/receipt/wLHxo,benign
Last reminder: Electricity dues Rs.6151 pending. Connection termination in progress. Stop it by paying: https://indanegas-MVLy8uVBC.in/bill,kyc_scam
Gas subsidy of Rs.398 credited to your account for December. Check details at https://mahadiscom.in/consumer/pay/3YsZDO7e?ref=21864541,benign
Your LPG cylinder has been booked. Delivery expected on 9 Aug 2024. Order ID: 61093913.,benign
Your credit card bill of Rs.3891 is due on 1 Feb 2024. Pay at https://pgvcl.com/ebill/BGhnRMOj to avoid interest.,benign
Canara Bank: Linked mobile number mismatch detected. Update records at http://utility-CgMtRMp.online/pay to avoid account freeze.,phishing_link
Your account statement for July is ready. View at https://icicibank.com/secure/pay/ATYrGkFE,benign
Safety advisory: Check hose & regulator periodically. For support contact helpline.,benign
Card ending 7668 used for Rs.9628 at Swiggy. Not you? Call 1800 immediately.,benign
Cylinder delivery scheduled for 23 Jan 2024. Please keep Rs.10456 ready for driver.,benign
URGENT: Your water connection is due for disconnection. Outstanding dues Rs.15808. Settle here: hxxps://myutility(.)co/bill/r3TtRwAP,phishing_link
Urgent bank notice: Rs.19853 transfer pending approval. Approve/reject at https://hpcl-Bh35oHzF.co.in/pay within 30 minutes.,account_block_scam
Payment of Rs.5059 received for gas account 0105087553. Booking confirmed for next cycle.,benign
"Dear Resident, your water bill Rs.7470 is long overdue. Municipality may suspend connection. Pay at: hxxp://powerco(.)net/urgent/wQ6xRZYLO",impersonation
NEFT transfer of Rs.18630 to 0972368589 successful. UTR: 47474966. 10 Nov 2024,benign
"Transaction alert: Rs. 4653 debited. If not you, call bank helpline.",benign
Bharat Gas: Rs.6407 overdue on account 6424331596. Pay at https://axisbank-rfltPr.in/confirm to avoid cylinder booking suspension.,impersonation
Cheque 27332158 for Rs.23817 cleared on 17 Jul 2024. Account updated.,benign
Civic Authority notice: Overdue water charges Rs.8024 for 1837933028. Pay immediately at https://tiny.cc/jaYqhma to avoid disruption.,kyc_scam
ALERT: BESCOM notice - Consumer ID 9722132016 has outstanding dues Rs.6986. Settle now to continue service: https://t.co/yilhSBSP,phishing_link
Account 6549423074 flagged: Rs.19141 electricity bill overdue 30+ days. Immediate payment required at https://bit.ly/g7Z6Bt.,impersonation
UPPCL Consumer Alert: Bill of Rs.24659 overdue. Update KYC and pay online: http://ebill-x4D0s.site/dues. Avoid disconnection today.,phishing_link
Your electricity bill for the month of October is Rs.18533. Due date: 17 Mar 2024. Pay at https://apspdcl.in/pay/HYlxfdS3,benign
Final notice from Gas Authority: Rs.20236 overdue. Gas supply suspension scheduled. Prevent it: http://powerpay-VHenMGHN.store/now,fake_payment_portal
Water supply will stop due to unpaid bill. Pay Rs. 4931 now: https%3A%2F/cutt.ly/ac8XM,phishing_link
Cheque 24364521 for Rs.5563 cleared on 26 Feb 2024. Account updated.,benign
KYC updated successfully for account 3603769283. No further action required.,benign
Your electricity account shows Rs.12134 pending. Our team will disconnect supply at 5 PM. Avoid this by paying: https://bit.ly/kyc-update-bank,phishing_link
RBL Bank: Your credit card payment of Rs.22131 overdue. Avoid penalty - pay now at https://bit.ly/PL9bnw.,kyc_scam
Cylinder delivery scheduled for 1 Apr 2024. Please keep Rs.19829 ready for driver.,benign
Payment received for LPG booking. Amount Rs. 1527. Ref: R972102.,benign
RBL Bank: Your credit card payment of Rs.8508 overdue. Avoid penalty - pay now at https://bit.ly/hQ06ZveyY.,phishing_link
HMWS&SB Alert: Account 9678914084 has Rs.5711 pending. Pay via http://bankverify-AyFlD7oi.info/kyc or face water supply suspension.,phishing_link
Subsidy of Rs.187 applied to your electricity account 0541692288. Net payable: Rs.9810.,benign
URGENT: Electricity connection will be DISCONNECTED today. Pay Rs. 2841 now: https://google.com@cutt.ly/8xlB3HtKT,fake_payment_portal
Bharat Gas: Rs.9667 overdue on account 7218818037. Pay at hxxp://gas-supply(.)co/bill/zwY3p8eNd to avoid cylinder booking suspension.,phishing_link
Gas meter reading for October: 132 units. Bill Rs.11218. Due by 27 Jul 2024.,benign
"Dear customer, your account statement is ready. Access via official app https://securebank.example.in/account/K9Dp0?uid=Ylx3GV.",benign
Payment received: Water charges Rs. 8953. Receipt: R103887.,benign
Power outage in your area due to maintenance work on 26 Sep 2024. Expected restoration by 4:00 PM.,benign
Notice: Water connection under review. Verify & pay Rs. 1615: https://paytm.com@tinyurl.com/7JadH08,account_block_scam
Your UPI ID is being deactivated. Update bank KYC at https://bit.ly/4dY9Tdy to continue using UPI services.,kyc_scam
WARNING: URGENT: Your electricity connection [0285285112] will be disconnected today at 6 PM due to overdue bill Rs.3334. Pay NOW: http://waterbill-P1sE99n3.top/now,phishing_link
Reminder: Gas charges Rs. 12243. Pay via official app official portal,benign
"Transaction alert: Rs.1472 debited from account 5358425711. UPI Ref: 14814531. If not done by you, call 1800-XXX.",benign
"Dear customer, your account statement is ready. Access via official app official portal.",benign
Water bill generated for account 9545116962: Rs.8562. Please pay by 19 Sep 2024.,benign
WARNING: Water Board Notice: Unpaid bill Rs.12309 on account 1950460023. Supply will be cut today. Pay now: hxxps://gasbill-now(.)com/pay/buXyX,kyc_scam
"Load shedding schedule for your area: 5 Jun 2024, 6:00 AM-10:00 PM. Plan accordingly.",benign
KYC expired. Update within 2 hours to avoid account freeze: https%3A%2F/is.gd/Ry5OdKR,impersonation
Meter reading for account 5744732351: 89 units consumed. Bill Rs.13909. Due 12 Feb 2024.,benign
Reminder: Electricity bill Rs.6224 for account 2787484095 due on 23 Sep 2024. Pay at https://icicibank.com/secure/pay/mMjD2O2q,benign
HPCL Gas Service: Pending bill Rs.21856 for consumer 0028624194. Immediate payment needed at https://bsesdelhi-bill.UZpfbH9.com/pay.,fake_payment_portal
"Dear Customer, your net banking access is suspended. Complete re-verification at hxxp://gas-supply(.)co/bill/C2AO75 within 2 hours.",impersonation
Monthly water consumption for 5149828465: 347 kiloliters. Bill Rs.20851. Due 9 Oct 2024.,benign
KYC expired. Update within 2 hours to avoid account freeze: https://bank-verify.in/update/9nKit,fake_payment_portal
Cheque 58941250 for Rs.17880 cleared on 21 Jan 2024. Account updated.,benign
ALERT: BESCOM notice - Consumer ID 4136969734 has outstanding dues Rs.12114. Settle now to continue service: hxxps://myutility(.)co/bill/3nYxi2W,impersonation
IGL: PNG connection transfer request received. Processing time 7 working days. Ref: 32115792.,benign
Gas connection termination notice for 4228339652: Rs.20027 overdue. Clear dues at hxxp://utility-pay(.)in/verify/P9H1OQ8 to avoid disconnection.,kyc_scam
Failed transaction alert. Confirm details at https :// tinyurl . com/jKPmUho8X,phishing_link
Reminder: Water bill Rs.7884 due on 19 Jan 2024. Avoid late fees - pay at https://icicibank.com/secure/pay/MLFNWwdq,benign
Electricity Dept. notice: Rs.20788 overdue on account 7698907928. KYC + payment required at hxxp://gas-supply(.)co/bill/YPkGYyVrj to avoid cut.,kyc_scam
Payment received for LPG booking. Amount Rs. 12111. Ref: R321634.,benign
Final notice from Gas Authority: Rs.8909 overdue. Gas supply suspension scheduled. Prevent it: https://bit.ly/sWzND,impersonation
Your power supply is at risk! Bill of Rs.2166 unpaid. Prevent disconnection - pay at http://bankverify-T97ppgtU.info/kyc in next 60 minutes.,fake_payment_portal
MCGM Water: Your account shows Rs.17140 overdue charges. Connection cut in 3 hours unless paid at: https://bsesdelhi-bill.NpehUil.com/pay,kyc_scam
URGENT: Your piped gas connection will be terminated for non-payment of Rs.21987. Settle now: hxxps://myutility(.)co/bill/XEaKy0,kyc_scam
Electricity Dept. notice: Rs.4564 overdue on account 6578321469. KYC + payment required at https://icicisecure-eprLAQ4.com/login to avoid cut.,phishing_link
IGL: PNG connection transfer request received. Processing time 7 working days. Ref: 05480658.,benign
"Dear Customer, Indane Gas has detected Rs.17302 pending dues on account 6013992871. Pay via: http://gasbill-DLBxvVzi4.club/urgent today.",fake_payment_portal
URGENT: Electricity connection will be DISCONNECTED today. Pay Rs. 3237 now: hxxps://cutt.ly/kPd3p0x0,phishing_link
Safety advisory: Check hose & regulator periodically. For support contact helpline.,benign
EMI of Rs.1006 auto-debited from account 2113285317 on 18 Mar 2024. Loan account updated.,benign
Your water account 3485509663 has no pending dues. Thank you for timely payment.,benign
Your power supply is at risk! Bill of Rs.5255 unpaid. Prevent disconnection - pay at https://ow.ly/2hqhqzW in next 60 minutes.,fake_payment_portal
Reminder: Water dues Rs. 3126. Pay via official app official portal,benign
ICICI Bank notice: Rs.11912 debit attempt flagged. Verify at http://bankverify-yaE2CIN.info/kyc to authorize or block the transaction.,phishing_link
Final notice from Gas Authority: Rs.24801 overdue. Gas supply suspension scheduled. Prevent it: https://ow.ly/CLu2XHbN,impersonation
UPI refund pending. Claim now at hxxps://rb(.)gy/JnbpEFtGg,fake_payment_portal
Gas subsidy pending. Confirm KYC instantly: hxxps://t.co/hwVCC0fY,fake_payment_portal
Urgent: Gas bill Rs. 4671 overdue. Pay now: https://tinyurl.com/cJXRTyQ,phishing_link
Final warning! Electricity bill Rs.11123 unpaid. Connection will be suspended within 2 hours. Pay here: http://ebill-fGkK1cJc.site/dues,kyc_scam
Your electricity account 0304390857 is up to date. Next bill on 26 Jun 2024.,benign
New water meter installation scheduled at your property on 10 Dec 2024. Be available 9 AM-1 PM.,benign
Final notice from PowerCare: Pending bill Rs. 5983. Pay immediately at https://rb[.]gy/ZllIs to avoid disconnection.,fake_payment_portal
BWSSB Notice: Pending water bill Rs.6829 for consumer 8294779573. Pay online: hxxp://gas-supply(.)co/bill/VyPuk to avoid disconnection tomorrow.,fake_payment_portal
Card ending 5034 used for Rs.23468 at Amazon. Not you? Call 1800 immediately.,benign
HPCL Gas Service: Pending bill Rs.19539 for consumer 2769374994. Immediate payment needed at http://utility-9MoIsTXlA.online/pay.,fake_payment_portal
Reminder: Electricity bill Rs.11736 for account 1595209157 due on 27 Dec 2024. Pay at https://indane.co.in/paybill/ZU8mhiad,benign
Payment received: Water charges Rs. 12200. Receipt: R399243.,benign
"Transaction alert: Rs.15420 debited from account 5211387030. UPI Ref: 25492364. If not done by you, call 1800-XXX.",benign
LPG connection blocked. Reactivate by paying Rs. 1409 at https://[t.co]/RnLR9mi,kyc_scam
Water bill for this month is Rs. 6646. Pay using official portal official portal,benign
Civic Authority notice: Overdue water charges Rs.2530 for 6804809642. Pay immediately at http://10.38.173.67/bill/EN2tiS to avoid disruption.,phishing_link
